Title,Text,Author,Source,Label,,,
"Wisconsin Legislature Weakens Incoming Democratic Governor By Restricting His Access To Food, Water, Shelter… https:",,The Onion,Twitter,Satirical,,,
‘Lost Dog’ Poster Really Tooting Dog’s Horn https:,,The Onion,Twitter,Satirical,,,
New Free-Range Slaughterhouse Allows Livestock To Roam Freely On Killing Floor https:,,The Onion,Twitter,Satirical,,,
Cop Confident He’ll Be Exonerated By Clear Video Evidence Of Him Shooting Defenseless Black Man… https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Twitter Explosion: Kenmore Is Going Off After Finding Out That Nobody Uses The Circular Glass Plate That Your Food Rotates O…,,The Onion,Twitter,Satirical,,,
Woman Preemptively Posts A Few Good Photos Of Herself Online Just In Case She Ever Dies In Shooting… https:,,The Onion,Twitter,Satirical,,,
"Ho, ho, ho! My willingness to shed the blood of innocents is unwavering! https:",,The Onion,Twitter,Satirical,,,
Today's Weather Report https:,,The Onion,Twitter,Satirical,,,
Melania Trump: 'My Fat Piece-Of-Shit Husband Who Should Go Kill Himself Needs To Stop Bullying People Online'… https:,,The Onion,Twitter,Satirical,,,
Today's Weather Report https:,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Thanksgiving Affords Nation Rare Opportunity To Eat Large Amounts Of Food While Watching Football… https:,,The Onion,Twitter,Satirical,,,
"@DonaldJTrumpJr .@DonaldJTrumpJr: ""It felt so real, Dad. I want to stay here with you. You’re going to protect me a… https:",,The Onion,Twitter,Satirical,,,
Thom Yorke Admits Vast Majority Of Musical Output Fueled By Constant Fear Of Being One-Upped By Coldplay… https:,,The Onion,Twitter,Satirical,,,
Half A Sleeve Of Oreos Lost In House Fire https:,,The Onion,Twitter,Satirical,,,
Doctor Advises Man With Healthy Blood Pressure To Really Fucking Let It Rip https:,,The Onion,Twitter,Satirical,,,
Charmin Introduces New Disposable Toilet Paper https:,,The Onion,Twitter,Satirical,,,
CNN Opens Up 24-Hour Anonymous Tip Line For Anyone With Synonyms For ‘Mueller Closing In’ https:,,The Onion,Twitter,Satirical,,,
God Sick Of New Angel’s Annoying Fucking Voice https:,,The Onion,Twitter,Satirical,,,
The Onion’s Guide To Blockchain Technology https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Heartwarming: This Super Dad Refuses To Leave The Casino Until He Wins His Daughter’s Tuition Money Back https:,,The Onion,Twitter,Satirical,,,
What are you thankful for this year? https:,,The Onion,Twitter,Satirical,,,
Tips For Throwing The Perfect Halloween Party https:,,The Onion,Twitter,Satirical,,,
Trump Claims Substantial Portions Of The U.S.-Mexico Laser Forcefield Have Already Been Built… https:,,The Onion,Twitter,Satirical,,,
Fan Disappointed To Learn L. Ron Hubbard Scientologist https:,,The Onion,Twitter,Satirical,,,
Benefits Of Keeping A Journal https:,,The Onion,Twitter,Satirical,,,
".@ChuckGrassley: ""That’ll show the lying tramp for dragging Brett through the mud."" https:",,The Onion,Twitter,Satirical,,,
Mom’s Christmas Stocking Noticeably Less Full https:,,The Onion,Twitter,Satirical,,,
Landlord Promises To Figure Out Why Leaky Ceiling Not His Fault https:,,The Onion,Twitter,Satirical,,,
Study: 0% Of People Die From Getting Fingers Lodged In Bowling Ball And Being Dragged Down Lane… https:,,The Onion,Twitter,Satirical,,,
Nervous Maid Of Honor Just Stringing Together Random Maya Angelou Quotes https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Share This Video To Fig Newton's Wall To Let Them Know You've Got A Semi Full Of Really Nice Figs You're Looking To Unload R…,,The Onion,Twitter,Satirical,,,
Visit https:,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Passion With Which Child Demanding Balloon Actually Kind Of Inspiring https:,,The Onion,Twitter,Satirical,,,
Wildest Friend Called Up From Bench To Help Woman Get Over Breakup https:,,The Onion,Twitter,Satirical,,,
Unclear What Coworker With Banana On Desk All Day Waiting For https:,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Cash-Strapped Zuckerberg Forced To Sell 11 Million Facebook Users https:,,The Onion,Twitter,Satirical,,,
Shohei Ohtani Regrets Not Researching Which Teams Were Good Before Signing With Angels https:,,The Onion,Twitter,Satirical,,,
"Crazed, Froth-Mouthed Mother Demands Grandchildren Now https:",,The Onion,Twitter,Satirical,,,
House Haunted By Tortured Souls Of Current Residents https:,,The Onion,Twitter,Satirical,,,
Does Notre Dame’s Mascot Trivialize The Heartbreaking Genocide Of Leprechauns? https:,,The Onion,Twitter,Satirical,,,
Most Popular Halloween Costumes For Couples https:,,The Onion,Twitter,Satirical,,,
"RT @ClickHole: Incredible: Linguists Have Finally Uncovered The English Meaning Of The Phrase ‘Sayonara, Suckers’ https:",,The Onion,Twitter,Satirical,,,
Nation's Students To Give American Education System Yet Another Chance https:,,The Onion,Twitter,Satirical,,,
Elderly Rite Aid Patron Stretching Out Conversation About Toothpaste To Prolong Human Contact… https:,,The Onion,Twitter,Satirical,,,
Gregg Popovich Berates Spurs For Missing Nation's Descent Into Oligarchy https:,,The Onion,Twitter,Satirical,,,
Pathetic 4-Year-Old Needs Father To Stand On Merry-Go-Round Platform For Entire Ride https:,,The Onion,Twitter,Satirical,,,
New Polls Increase Fears That Midterm Elections Will Be Won By Wave Of Politicians https:,,The Onion,Twitter,Satirical,,,
Koch Brothers Encouraging Youth To Make Voices Heard By Registering Super PAC https:,,The Onion,Twitter,Satirical,,,
Melania Trump’s Plane Forced To Make Emergency Landing After Smoke Begins Billowing Out Of First Lady… https:,,The Onion,Twitter,Satirical,,,
Local Teen Would Choose Gun With Night Vision Laser Scope If He Joined Army https:,,The Onion,Twitter,Satirical,,,
Senate Bill To End U.S. Role In Yemen War Rejected By House Raytheon Executives https:,,The Onion,Twitter,Satirical,,,
Mom Produces Decorative Gift Bag Out Of Thin Air https:,,The Onion,Twitter,Satirical,,,
Poll Finds Only 83% Of New Yorkers Visit Statue Of Liberty Every Day https:,,The Onion,Twitter,Satirical,,,
New Breeding Program Aimed At Keeping Moderate Republicans From Going Extinct https:,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Sick Parent Offers Man Perfect Excuse To Move Back Home And Give Up Dreams https:,,The Onion,Twitter,Satirical,,,
Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money https:,,The Onion,Twitter,Satirical,,,
8th-Grade Health Class Squirms Throughout Entire Screening Of 'Miracle Of Abortion' https:,,The Onion,Twitter,Satirical,,,
Lifelong Dream No Match For First Brush With Adversity https:,,The Onion,Twitter,Satirical,,,
Man Exhausted After Having To Explain Halloween Costume For Umpteenth Time https:,,The Onion,Twitter,Satirical,,,
"This Week's Editorial Cartoon: ""Exorcise Your Right"" https:",,The Onion,Twitter,Satirical,,,
George H.W. Bush’s Casket Completes Log Flume Journey To U.S. Capitol https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Hot Hot Hollywood: Will Smith Has Been Singing ‘Hava Nagila’ Faster And Faster For 52 Hours Straight While Building A Mausol…,,The Onion,Twitter,Satirical,,,
Cows Trample Dozens Of Lobsters To Death In Escalating Surf ’N’ Turf War https:,,The Onion,Twitter,Satirical,,,
Taco Bell To Offer Discreet Purchasing Charged Under ‘TBfoodsLLC’ https:,,The Onion,Twitter,Satirical,,,
Jonathan Franzen Rushes Over To Guy On Subway Reading 'The Corrections' To Introduce Himself https:,,The Onion,Twitter,Satirical,,,
‘I’d Like The Crispy Chicken Sandwich’ First Truthful Thing Man Has Said In Weeks https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: A Historic Summit: Donald Trump Just Finished A Marathon Day Of Diplomatic Talks With A Man In A Freddy Krueger Costume Who…,,The Onion,Twitter,Satirical,,,
Target ‘Dorm Room Essentials’ Aisle Being Browsed Exclusively By 30-Year-Old Men With Studio Apartments… https:,,The Onion,Twitter,Satirical,,,
"Please! Please! Oh, God, please don’t take my father away from me—take Jeb! https:",,The Onion,Twitter,Satirical,,,
U.S. Citizen Resigns After Making Controversial Remark About Country https:,,The Onion,Twitter,Satirical,,,
Trump Postpones Grand Opening Of Trump Tower Moscow Until Fuss Over Bombshell Report Dies Down… https:,,The Onion,Twitter,Satirical,,,
Kavanaugh Impressed By Hazing Rituals Before They Let You Join Supreme Court https:,,The Onion,Twitter,Satirical,,,
Siblings Patiently Waiting For Day They’ll Be Close To Each Other https:,,The Onion,Twitter,Satirical,,,
Friend Who’s Going Through Difficult Emotional Time Carefully Avoided https:,,The Onion,Twitter,Satirical,,,
‘Red Dead Redemption 2’ Released https:,,The Onion,Twitter,Satirical,,,
Mom Starting To Fear Son’s Web Series Closest Thing She Will Have To Grandchild https:,,The Onion,Twitter,Satirical,,,
Merriam-Webster Names 'Justice' Word Of The Year https:,,The Onion,Twitter,Satirical,,,
Poll Finds Americans’ Greatest Fear Is Waitress Forgetting About Them https:,,The Onion,Twitter,Satirical,,,
New Study Finds Reading Comprehension Down Amongst Dumb Fucks Perusing This Headline https:,,The Onion,Twitter,Satirical,,,
Kinky Girlfriend Wants To Try Sexual Pleasure Tonight https:,,The Onion,Twitter,Satirical,,,
New Office Manager Provides Terrifying Glimpse Into Plans For Regime By Placing New Collection Of Teas In Drawer… https:,,The Onion,Twitter,Satirical,,,
Family With 2-Hour Layover Sets Up Rough Shantytown At Airport Gate https:,,The Onion,Twitter,Satirical,,,
Jeff Bridges Seated Directly Behind Support Column At Golden Globes https:,,The Onion,Twitter,Satirical,,,
Mail For Former Resident Looks Important https:,,The Onion,Twitter,Satirical,,,
Paleontologists Determine Dinosaurs Were Killed By Someone They Trusted https:,,The Onion,Twitter,Satirical,,,
BREAKING: Drunk Teen Going 100 MPH Down Slick Highway Is Invincible https:,,The Onion,Twitter,Satirical,,,
RT @thetakeout: Pop culture: A guide to Korean soft drinks https:,,The Onion,Twitter,Satirical,,,
Report: End Zones Are The 2 Big Trees And The Parking Lot https:,,The Onion,Twitter,Satirical,,,
Man Regrets Straying From Sour Cream And Onion Potato Chips https:,,The Onion,Twitter,Satirical,,,
Married Couple Only Staying Together For Sake Of U.S. Divorce Rate https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: The Duality Of Man: This Little Boy’s Screams Are Similar To Those Of A Little Bitch https:,,The Onion,Twitter,Satirical,,,
"Nation’s Female Joggers Know They Will One Day Be Assaulted, Buried In Woods https:",,The Onion,Twitter,Satirical,,,
Freeloading Refugee Children Taking Up Thousands Of Prison Cells Meant For Real Americans https:,,The Onion,Twitter,Satirical,,,
Man In Solitary Confinement Can’t Break With Reality Fast Enough https:,,The Onion,Twitter,Satirical,,,
Boyfriend’s Snack 200% Of Woman’s Daily Caloric Intake https:,,The Onion,Twitter,Satirical,,,
David Lynch Finally Releases Colorized Edition Of 'Eraserhead' https:,,The Onion,Twitter,Satirical,,,
Friends Excitedly Gather Around Man’s Phone To Watch Shaky Footage Of Concert https:,,The Onion,Twitter,Satirical,,,
Christian Pornographer Refuses To Film Sex Tape For Gay Couple https:,,The Onion,Twitter,Satirical,,,
"RT @TheOnion: Stan Lee, Creator Of Beloved Marvel Character Stan Lee, Dead At 95 https:",,The Onion,Twitter,Satirical,,,
We hope this campaign sells our native sons and daughters on the Hawkeye State by reminding them just how much pai… https://t.co/7U4eeZuwuD,,The Onion,Twitter,Satirical,,,
Elizabeth Warren Releases DNA Test On Native American Ancestry https:,,The Onion,Twitter,Satirical,,,
Report: A Lot Of People’s Dream Is To Have Sex With A Ghost https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: 8 Photos Of Fat Emma Stone That I Have Brought To You From My Dimension At Great Personal Cost https:,,The Onion,Twitter,Satirical,,,
Man Hates Having To Wear Condoms All Day Every Day https:,,The Onion,Twitter,Satirical,,,
Report: Female Interns Earn Only Three-Fourths Of College Credit That Male Counterparts Do https:,,The Onion,Twitter,Satirical,,,
Democrats Express Certainty They Will Retake The House https:,,The Onion,Twitter,Satirical,,,
G20 Leaders Attend Saudi Crown Prince’s Informative Seminar On Eliminating Dissident Journalists… https:,,The Onion,Twitter,Satirical,,,
Ted Cruz Attempts To Connect With Voters By Wearing More Handsome Man’s Face As Mask https:,,The Onion,Twitter,Satirical,,,
Chili’s Customer Who Just Finished Ribs Platter Given Complimentary Hose-Down https:,,The Onion,Twitter,Satirical,,,
"Woman Rushes To Hide Fragile Objects, Cover Up Sharp Corners On Tables Before Boyfriend Comes Over… https:",,The Onion,Twitter,Satirical,,,
Community Devastated By Sight Of Old Man Struggling To Walk Up Steps https:,,The Onion,Twitter,Satirical,,,
New York Approves $13 Billion Plan To Rid JFK Airport Of Former President’s Ghost https:,,The Onion,Twitter,Satirical,,,
Nation’s Therapists Say Majority Of Issues Could Be Resolved By Not Being So Weird All The Time… https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Photos Of Everyday People Before And After They Signed The Release Form https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Back For Seconds: Barack Obama Has Once Again Invited Ahmed To His House To Get Another Look At That Sweet Goddamn Clock He…,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Radiator Saving Single Loudest Clank For 3:32 A.M. https:,,The Onion,Twitter,Satirical,,,
62-Year-Old With Gun Only One Standing Between Nation And Full-Scale Government Takeover https:,,The Onion,Twitter,Satirical,,,
MTA Official Too Nervous To Tell Commuters Waiting For Train That Service Shut Down Permanently An Hour Ago… https:,,The Onion,Twitter,Satirical,,,
Grandmother Down To 10-Step Radius Around Recliner In Den https:,,The Onion,Twitter,Satirical,,,
Capitol Building Dome Deflates https:,,The Onion,Twitter,Satirical,,,
Sea Of Hair Engulfs Nation After Bosley Physicians Lose Control Of Restoration https:,,The Onion,Twitter,Satirical,,,
"Area Man, Woman Each Have Thorough List Of Why They Should Break Up On Standby https:",,The Onion,Twitter,Satirical,,,
FDA Approves Of What New Drug Is Going For https:,,The Onion,Twitter,Satirical,,,
Man Surrounded By Loved Ones Feels Awkward Being Only Person Dying https:,,The Onion,Twitter,Satirical,,,
Fan Going To See How First Few Games Go Before Declaring Moral Objection To Watching NFL https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Yikes: This Documentary About A Feral Child Is 20 Minutes From The End And Things Do Not Seem To Be On The Upswing For The F…,,The Onion,Twitter,Satirical,,,
Woman Fulfills Manifest Destiny Of Hardwood Floor Throughout Home https:,,The Onion,Twitter,Satirical,,,
"For the latest from the world’s most unstoppable media juggernaut, visit https:",,The Onion,Twitter,Satirical,,,
‘Squi’ Rockets To Most Popular Baby Name Of 2018 https:,,The Onion,Twitter,Satirical,,,
Greenhouse Gas Emissions Declined 3% Under Trump https:,,The Onion,Twitter,Satirical,,,
Millennials No Longer Living With Parents https:,,The Onion,Twitter,Satirical,,,
How Colleges Are Keeping Their Campuses Safe https:,,The Onion,Twitter,Satirical,,,
World Begins Another Day At Mercy Of 19-Year-Old Estonian Hacker https:,,The Onion,Twitter,Satirical,,,
Sitcom Characters Still In Shock After Christmas Episode Proves Existence Of Santa Claus https:,,The Onion,Twitter,Satirical,,,
