,Title,Text,Author,Source,Label
20927,"Nation’s Tourists Announce Plans To Form Circle, Clap Hands Around Guys Doing Flips And Stuff… https://t.co/Wb7zEtZLrh",,The Onion,Twitter,Satirical
20928,"This Week's Editorial Cartoon: ""The Fantastic Bore"" https://t.co/AHbuxgmDV9 https://t.co/EQtSCJlfVc",,The Onion,Twitter,Satirical
20929,Female Director Asked If She Feels Comfortable Filming Scene While Nude https://t.co/jPOi1p7Vlv https://t.co/TetcewcohZ,,The Onion,Twitter,Satirical
20930,Nancy Pelosi Planning To Reenergize House By Injecting Self With Blood Of Young Representatives… https://t.co/As4XKAADeI,,The Onion,Twitter,Satirical
20931,Naked Man Refusing To Let Unworthy Attire Touch His Body Until Launch Of New Onion Store Merchandise… https://t.co/pTCBg1KcWZ,,The Onion,Twitter,Satirical
20932,Pfizer Unveils New Double-Sided EpiPen For Lovers https://t.co/MX1fDnyu0D https://t.co/aDpl9c6wfa,,The Onion,Twitter,Satirical
20933,Report: Nation Getting Out All Its Aggression During Monthly Calls To Wireless Provider To Fix Service… https://t.co/WZZrNBvg3O,,The Onion,Twitter,Satirical
20934,The Onion’s Guide To ‘Red Dead Redemption 2’ https://t.co/gEw1Tz9wLm https://t.co/utTeRNO0ZW,,The Onion,Twitter,Satirical
20935,North Korea Possibly Still Operating Hidden Missiles Bases https://t.co/XQA3NuwbnX #WhatDoYouThink? https://t.co/fN9gw3JIju,,The Onion,Twitter,Satirical
20936,Unclear What Coworker With Banana On Desk All Day Waiting For https://t.co/MGl109Qymw https://t.co/fPMUS0CGLm,,The Onion,Twitter,Satirical
20937,BREAKING: Mrs. Nichols Also Daniel’s Mom https://t.co/U53Ekvblle https://t.co/a9Mc64w19t,,The Onion,Twitter,Satirical
20938,Paleontologists Determine Dinosaurs Were Killed By Someone They Trusted https://t.co/kV8xRjPSYt https://t.co/1Lly29p7Ys,,The Onion,Twitter,Satirical
20939,Elderly Man Hailed As Alert https://t.co/qG27mzWqOV https://t.co/9L2ObogFLm,,The Onion,Twitter,Satirical
20940,RT @ClickHole: How The Hell Did He Swing That? This Kid’s Hat Has His Fucking Name On It https://t.co/LG8HaLdsZF https://t.co/29iqGjf6wB,,The Onion,Twitter,Satirical
20941,National News Highlights https://t.co/fmFcnVCACQ,,The Onion,Twitter,Satirical
20942,Man On Internet Almost Falls Into World Of DIY Mustard Enthusiasts https://t.co/Jrfc5n8uhD https://t.co/SjXm3yFg4K,,The Onion,Twitter,Satirical
20943,"""If you enter a subway station and cannot prove you work for Jeff Bezos, you will be arrested."" https://t.co/774AxQVXbb",,The Onion,Twitter,Satirical
20944,Businessman Does His Work Lying On Bed Like Schoolgirl https://t.co/nFrAIWGuKs https://t.co/lwi8QeVMcO,,The Onion,Twitter,Satirical
20945,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/DULZNmDov6",,The Onion,Twitter,Satirical
20946,Serial Killer Makes Impassioned Case For Protecting Local Marsh https://t.co/8K7HDcS8x1 https://t.co/2wCEb9EEvz,,The Onion,Twitter,Satirical
20947,"""Let us never forget how WWE continues to affect all of us, and how these brave men dedicated their lives to wrestl… https://t.co/MFRUfpqsbV",,The Onion,Twitter,Satirical
20948,RT @ClickHole: This Will Change The Way You Watch 'Toy Story' https://t.co/wEGfHTYe4o,,The Onion,Twitter,Satirical
20949,5 Things To Know About ‘Fantastic Beasts: The Crimes Of Grindelwald’ https://t.co/Eedi0ZcsFU,,The Onion,Twitter,Satirical
20950,"‘You Are All Inside Amazon’s Second Headquarters,’ Jeff Bezos Announces To Horrified Americans As Massive Dome Enve… https://t.co/kpSWq8TECf",,The Onion,Twitter,Satirical
20951,New ‘Game Of Thrones’ Trailer Reveals Final Season Will Be Cobbled Together From Old Footage https://t.co/gJNDA2C19x https://t.co/hTuse31w1H,,The Onion,Twitter,Satirical
20952,Poll Finds Voters Don't Support Impeaching Trump https://t.co/T0Lvh0iB9N #WhatDoYouThink? https://t.co/oPxSGnWMWr,,The Onion,Twitter,Satirical
20953,NRA Publishes Tips For Staying Safe While Committing A Mass Shooting https://t.co/u9om0gif6s https://t.co/I4R8ykMABA,,The Onion,Twitter,Satirical
20954,New York City Announces Subway Just For Amazon Employees Now https://t.co/m5S5cB6xfM https://t.co/ucgmQol9tu,,The Onion,Twitter,Satirical
20955,Steve King Vehemently Denies Comparing Immigrants To People https://t.co/Nammf2NAHF https://t.co/acSFd7R4Ky,,The Onion,Twitter,Satirical
20956,Hillary Launches Campaign To Raise $100 Million Or Else She’ll Run For President https://t.co/6TLKWVlPuY https://t.co/osDf2VjKeq,,The Onion,Twitter,Satirical
20957,RT @ClickHole: 5 Times Gandalf Tried To Cheer Up A Despondent Frodo Baggins With Stories From Warped Tour https://t.co/V0uoDdTl9V https://t…,,The Onion,Twitter,Satirical
20958,Surgeon General Confirms A Bit Of Blow Here And There Won’t Kill Ya https://t.co/ovUXhMsPoF https://t.co/nB3vau6MSB,,The Onion,Twitter,Satirical
20959,"‘He’s Not Right For You,’ Report Relationship Experts Who Must Not Want To See You Be Happy https://t.co/udRf1oTc0g https://t.co/bKBalNijyb",,The Onion,Twitter,Satirical
20960,Trump Delivers Touching Tribute To Fallen Heroes Of WWE https://t.co/5dXeHaQRB2 https://t.co/UPPzVqLJUS,,The Onion,Twitter,Satirical
20961,Political Ad Spending Hit New Record In 2018 Midterms https://t.co/vaSpLVg6Ma #WhatDoYouThink? https://t.co/rcDeOeFriy,,The Onion,Twitter,Satirical
20962,45-Year-Old Loser Moves In With Parents https://t.co/GxbBQrJ9hO https://t.co/9daGBAcdW7,,The Onion,Twitter,Satirical
20963,"Your Horoscopes — Week Of November 13, 2018 https://t.co/QWHMDJPxce https://t.co/2JnQSccR2I",,The Onion,Twitter,Satirical
20964,Less Popular Friend Proposes Combining Birthdays Into Single Party https://t.co/adDbjZMBV6 https://t.co/EhDvitQMqX,,The Onion,Twitter,Satirical
20965,Police Department Deploys Fancyclothes Cop https://t.co/vojCEia18O https://t.co/NnyhqVRxDC,,The Onion,Twitter,Satirical
20966,Man Trying To Get Out Of Executioner Duty https://t.co/01yRTfVHHg https://t.co/fvuqadTw2P,,The Onion,Twitter,Satirical
20967,Escaped Caterpillar On Rampage Through City https://t.co/KdooeCjdYb https://t.co/4WX2M1Frrx,,The Onion,Twitter,Satirical
20968,"RT @TheOnion: Stan Lee, Creator Of Beloved Marvel Character Stan Lee, Dead At 95 https://t.co/jl9zSnwsXv https://t.co/xE9D9plvqU",,The Onion,Twitter,Satirical
20969,Roommates Assured Girlfriend Only Staying Over For Entire Duration Of Relationship https://t.co/9lnwhPPNfi https://t.co/0egAn7xjXT,,The Onion,Twitter,Satirical
20970,Tips For Overcoming A Panic Attack https://t.co/tO2MIomDkW,,The Onion,Twitter,Satirical
20971,3 More States Vote To Legalize Marijuana https://t.co/ReUSaPxsD0 #WhatDoYouThink? https://t.co/4ZpD2Ewcov,,The Onion,Twitter,Satirical
20972,"""Legend has it that this land is home to a lost race of people living in complete isolation, and if I can manage to… https://t.co/R4A1fQfuGx",,The Onion,Twitter,Satirical
20973,RT @ClickHole: Heartwarming: This Super Dad Refuses To Leave The Casino Until He Wins His Daughter’s Tuition Money Back https://t.co/NPzL0V…,,The Onion,Twitter,Satirical
20974,National News Highlights https://t.co/l6yK9HhImS,,The Onion,Twitter,Satirical
20975,Area Man Makes It Through Day https://t.co/IWFo3GQ7vf https://t.co/tMeZFGD5Ue,,The Onion,Twitter,Satirical
20976,RT @TheOnion: Unattractive Man Not Fooling Anyone By Dressing Well https://t.co/0MGib28pp6 https://t.co/tiDP6jk5rO,,The Onion,Twitter,Satirical
20977,Woman Confident She Has The Safety Net It Takes To Achieve Dreams https://t.co/PlOOVjHau4 https://t.co/l7K96j4ygW,,The Onion,Twitter,Satirical
20978,"Emmanuel Macron Calls For ‘True European Army’ Against U.S., Chinese Threats https://t.co/bseKRpDKql… https://t.co/3ouq923D0f",,The Onion,Twitter,Satirical
20979,FEMA Assures Wildfire Victims Bucket Brigade Nearly Over Maryland State Line https://t.co/Xq8R1wLbh0 https://t.co/6mFErupMF6,,The Onion,Twitter,Satirical
20980,Supposed ‘Game Of Thrones’ Buff Hasn’t Even Finished Books Yet https://t.co/hqlqWDqzLA https://t.co/npxN361xBO,,The Onion,Twitter,Satirical
20981,RT @ClickHole: A Little Something For The Lisa Kudrow Fans: We Ranked Lisa Kudrow No. 1 On This List Of Most Influential Female Scientists…,,The Onion,Twitter,Satirical
20982,Study Finds Only 20% Of Seminary Graduates Go On To Become God https://t.co/EG9jOelD8n https://t.co/en1EWIZ8aZ,,The Onion,Twitter,Satirical
20983,Family Figures Grandpa Never Talks About WWII Because Nothing Interesting Happened To Him https://t.co/HaXHM9hDpG https://t.co/GFHitmhd6j,,The Onion,Twitter,Satirical
20984,"Stan Lee, Creator Of Beloved Marvel Character Stan Lee, Dead At 95 https://t.co/jl9zSnwsXv https://t.co/xE9D9plvqU",,The Onion,Twitter,Satirical
20985,Friends Excitedly Gather Around Man’s Phone To Watch Shaky Footage Of Concert https://t.co/OslnyN0XXZ https://t.co/gAR4v1fciN,,The Onion,Twitter,Satirical
20986,"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/cYQOr25tjI",,The Onion,Twitter,Satirical
20987,Kid Diving Into Pile Of Leaves Has No Idea There Homeless Guy Jerking Off In There https://t.co/nVNQHqKGyC https://t.co/d8CiSwgjTl,,The Onion,Twitter,Satirical
20988,"Researchers Find Decline In Facebook Use Could Be Directly Linked To Desire To Be Happy, Fully Functioning Person… https://t.co/whYeXzSQPF",,The Onion,Twitter,Satirical
20989,Trump Hacks Through Thick Central American Jungle In Search Of Entirely New Ethnic Group To Demonize… https://t.co/TYmTDoeFkH,,The Onion,Twitter,Satirical
20990,Unattractive Man Not Fooling Anyone By Dressing Well https://t.co/0MGib28pp6 https://t.co/tiDP6jk5rO,,The Onion,Twitter,Satirical
20991,Ecologists Discover 400 Species Of Charles Darwin Living In Galápagos Islands https://t.co/GyZwbgNuZu https://t.co/czUiIY5Z76,,The Onion,Twitter,Satirical
20992,Report Finds Children Of Parents Often Become Parents Themselves https://t.co/c0GMhlbgEB https://t.co/krGkbBOpbR,,The Onion,Twitter,Satirical
20993,"The Week In Pictures – Week Of November 12, 2018 https://t.co/xGl4ssULaU https://t.co/RmPToHRF0y",,The Onion,Twitter,Satirical
20994,Ruth Bader Ginsburg Debating Whether To Cancel Winter Vacation Climbing K2 https://t.co/8XtA4uAyVy https://t.co/hZMHKXVr74,,The Onion,Twitter,Satirical
20995,Lack Of Sexual Tension With Coworker Almost Unbearable https://t.co/egtweVlgvc https://t.co/432FXJ3XlX,,The Onion,Twitter,Satirical
20996,"‘We’ll Be Moving Shortly,’ Says Train Conductor Waiting For Workers To Remove Dead Body From Tracks… https://t.co/l2oIgBJzcb",,The Onion,Twitter,Satirical
20997,Generous Military Sends $800 In Disability To Man Who Wakes Up Screaming Every Night https://t.co/3MAyh8s5oR https://t.co/4nn1JYzASC,,The Onion,Twitter,Satirical
20998,"Anguished, Screaming Trump Bans Father’s Ghost From Press Room For Silently Pointing At Him https://t.co/q5M7aBxtey https://t.co/pq91D3F82G",,The Onion,Twitter,Satirical
20999,Town Nervously Welcomes Veteran Back Home https://t.co/1XhqHIqIe9 https://t.co/VC6RBaeVo6,,The Onion,Twitter,Satirical
21000,Is Cindy Gruden Worth More Than The 7th-Round Pick Jon Gruden Traded Her For? https://t.co/YuqspcGGSw,,The Onion,Twitter,Satirical
21001,Stadium Crowd Unsure When It Okay To Sit After Honoring WWII Veteran https://t.co/83sEDGIJlZ https://t.co/cXrty0m66d,,The Onion,Twitter,Satirical
21002,Mueller Wondering Why There All This Drama Over Trump’s Unpaid Parking Violations https://t.co/Z7J8uQD82c https://t.co/UcBX9d8VP0,,The Onion,Twitter,Satirical
21003,White House Security Officials Relieved Ivanka Trump’s Computer Just Cardboard Box With Mirror On It… https://t.co/IzWeqwgIb7,,The Onion,Twitter,Satirical
21004,Nation’s Aunts Announce Their 2018 Thanksgiving Boyfriend Roster https://t.co/Vm1jOkmUay https://t.co/fphdMP7wTs,,The Onion,Twitter,Satirical
21005,Report: Purchasing Items From Onion Store Most Important Way To Either Stop Or Help Donald Trump… https://t.co/BHe4qAVQoi,,The Onion,Twitter,Satirical
21006,Open-Ended New Bill Criminalizes Whatever Black People Up To Right Now https://t.co/lhYpsXhXZA https://t.co/pXAu6ULSwA,,The Onion,Twitter,Satirical
21007,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/M8dQmuTUmA",,The Onion,Twitter,Satirical
21008,"The Onion Celebrates The 76th Year Of Diamond Joe's Wild-Ass, Magic Carpet Ride https://t.co/PrAnLpW1Hx https://t.co/oT5FwKMv3O",,The Onion,Twitter,Satirical
21009,Perverted Wall Gets Off On Making Apartment Guests Look At Exposed Brick https://t.co/dXmoifZBD1 https://t.co/mClpTNEi83,,The Onion,Twitter,Satirical
21010,RT @ClickHole: Your baby wakes up at 6:00 a.m. to read ClickHole every day. Why not buy her a onesie that reflects her interests? https://t…,,The Onion,Twitter,Satirical
21011,"Your Horoscopes — Week Of November 20, 2018 https://t.co/sQbYgcNa1U https://t.co/xY1Wd1cTi2",,The Onion,Twitter,Satirical
21012,Humiliated Man Discovers Embroidery On His Jean Pockets https://t.co/0Lp6eyBEd3 https://t.co/fUoGK6Yiah,,The Onion,Twitter,Satirical
21013,Report: More Colleges Offering Dick-Around Abroad Programs https://t.co/kvwniL5eni https://t.co/jZYSVXnRZv,,The Onion,Twitter,Satirical
21014,Overweight 6-Year-Old Vows To Change Lifestyle After Second Heart Attack https://t.co/pvCPFBAVd1 https://t.co/FPaKTtJtXR,,The Onion,Twitter,Satirical
21015,Pathetic Hands Subject To Man’s Every Whim https://t.co/5kdOsyLytN https://t.co/paTzTFuPCc,,The Onion,Twitter,Satirical
21016,3-Day Waiting Period Leads To Far More Feasible Murder Plot https://t.co/o7RTWA6cLM https://t.co/CyiCSPrRs8,,The Onion,Twitter,Satirical
21017,RT @TheOnion: Jim Acosta Immediately Decks White House Intern After Being Let Back Into Press Pool https://t.co/zBTaxBDPOE https://t.co/UuL…,,The Onion,Twitter,Satirical
21018,"Area Man, Woman Each Have Thorough List Of Why They Should Break Up On Standby https://t.co/65i594rGiQ https://t.co/bwoLBfS8EC",,The Onion,Twitter,Satirical
21019,RT @ClickHole: 4 Times LeVar Burton Lost His Shit At A Kid On ‘Reading Rainbow’ For Not Knowing The Russian Classics https://t.co/d0HDzDn9Z…,,The Onion,Twitter,Satirical
21020,"""Moving the staff and stadium to this Caribbean island is the only way to shield ourselves from the MLB’s punishing… https://t.co/ovWtn69F5y",,The Onion,Twitter,Satirical
21021,New Pre-Sauced Napkins Can Be Thrown Away Straight From Package https://t.co/owQpXP1pBE https://t.co/KgsYh9idRj,,The Onion,Twitter,Satirical
21022,"“Our aim has, of course, always been to give riders a silent experience, so the fact that a mysterious woman is app… https://t.co/JBQ50AijxV",,The Onion,Twitter,Satirical
21023,Man Thinking About Just Packing Up And Making Exact Same Mistakes Someplace Far Away https://t.co/hJEJ05XoSU https://t.co/4jrsmFlx7U,,The Onion,Twitter,Satirical
21024,Percentage Of Unvaccinated Children In U.S. Has Quadrupled Since 2001https://trib.al/JxVvPwH #WhatDoYouThink? https://t.co/J9xUnh8wwT,,The Onion,Twitter,Satirical
21025,RT @ClickHole: Huge Fucking Disaster: You Just Did Something Weird https://t.co/MheWM0UbWy https://t.co/DPhpEwaxyk,,The Onion,Twitter,Satirical
21026,"‘We Will Never Speak Of This Again,’ Says Trump To Mohammed bin Salman As They Dump Khashoggi’s Body Into New Jerse… https://t.co/q32jWH1t6r",,The Onion,Twitter,Satirical
21027,Jim Acosta Immediately Decks White House Intern After Being Let Back Into Press Pool https://t.co/zBTaxBDPOE https://t.co/UuLcJ3OYda,,The Onion,Twitter,Satirical
21028,Health Experts Say Tackle Football Poses Little Risk For Children Whose Brains Already Don’t Work That Well… https://t.co/QcbNkdQlTD,,The Onion,Twitter,Satirical
21029,"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/tePMmpkgUX",,The Onion,Twitter,Satirical
21030,Yankees Avoid Luxury Tax By Moving Franchise To Offshore Location https://t.co/HUvFERSWH5 https://t.co/AAjnsTHtia,,The Onion,Twitter,Satirical
21031,"RT @ClickHole: 7 Nihilistic Quotes That Only Brilliant, Misunderstood Young Males On The Internet Will Appreciate https://t.co/k3KT2BXls1 h…",,The Onion,Twitter,Satirical
21032,Woman Amazed She Found Perfect Partner Just When She Was Getting Desperate Enough To Accept Anything… https://t.co/mHsau9ftVb,,The Onion,Twitter,Satirical
21033,MTA Reveals They Have No Idea Where Voices Speaking To Everyone On Subway Coming From https://t.co/IBaom6sb5c https://t.co/7ihMG9ZrEV,,The Onion,Twitter,Satirical
21034,Nation Admits Being So Coked-Out In ’80s They Have No Memory Of Reading ‘Cujo’ https://t.co/A5qQAOjmCV https://t.co/D3aqCLDDdA,,The Onion,Twitter,Satirical
21035,"This Week's Editorial Cartoon: ""Over The River And Void Of Goods"" https://t.co/EtVL7hbFlh https://t.co/4a7Dj1Za3X",,The Onion,Twitter,Satirical
21036,‘Toy Story 4’ Teaser Released https://t.co/v7aS9JGRmN #WhatDoYouThink? https://t.co/YSW8DhyX1z,,The Onion,Twitter,Satirical
21037,Algebra Notebook Forced To Bear The Brunt Of Teen’s Song Lyrics https://t.co/Ae9kSYykJd https://t.co/ayAQDjauoN,,The Onion,Twitter,Satirical
21038,"The Week In Pictures – Week Of November 19, 2018 https://t.co/k04ZiYB0BN https://t.co/tcxPWALsR2",,The Onion,Twitter,Satirical
21039,Bisquick Unveils Sprawling State-Of-The-Art Silicon Valley Campus https://t.co/SBLRyOTMiv https://t.co/67noUIboa5,,The Onion,Twitter,Satirical
21040,Seed Of World War III Planted In Beijing Middle-School Gym Class https://t.co/prEDlZMWi4 https://t.co/g3sFZM5Sq1,,The Onion,Twitter,Satirical
21041,Guy At Gym Has Precious Little Diary To Keep Track Of All His Exercises https://t.co/vXqVUD8VbZ https://t.co/y2BYWh13HK,,The Onion,Twitter,Satirical
21042,Area Mom Really Gets Her Rocks Off On Being Appreciated https://t.co/SdBpSRVbWO https://t.co/0UUF3Dby2Q,,The Onion,Twitter,Satirical
21043,Melania Releases Statement Calling For Removal Of First Lady From White House https://t.co/wwDKj8WTQB https://t.co/dYkGbs3wX5,,The Onion,Twitter,Satirical
21044,NBC Unveils On Screen Graphic Informing Audience They Are Watching Football https://t.co/eXnvC0gqaI https://t.co/QEtsU9Av3v,,The Onion,Twitter,Satirical
21045,"Report: Come On, Carl, Pull It Together https://t.co/zYyI2xND1G https://t.co/Pb4Dhq8AIS",,The Onion,Twitter,Satirical
21046,Pathetic 4-Year-Old Needs Father To Stand On Merry-Go-Round Platform For Entire Ride https://t.co/WcxfOYJyyy https://t.co/MTRf6Bd5gS,,The Onion,Twitter,Satirical
21047,New ‘Game Of Thrones’ Trailer Reveals Final Season Will Be Cobbled Together From Old Footage https://t.co/L9tYw7Mh51 https://t.co/rOBkFkxWsp,,The Onion,Twitter,Satirical
