,source_id,source_name,label,author,title,description,url,published_at,content
2928,reuters,Reuters,Reliable,Reuters Editorial,Pompeo says good outcome possible for both Turkey and Syrian Kurds,"U.S. Secretary of State Mike Pompeo said on Saturday he was optimistic that a ""good outcome"" can be achieved that protects both Turkey and the Syrian Kurds, after speaking to the Turkish foreign minister.",https://www.reuters.com/article/usa-pompeo-emirates-syria-idUSKCN1P60F2,2019-01-12T14:01:17Z,"ABU DHABI (Reuters) - U.S. Secretary of State Mike Pompeo said on Saturday he was optimistic that a “good outcome” can be achieved that protects both Turkey and the Syrian Kurds, after speaking to the Turkish foreign minister. 
Speaking in Abu Dhabi, Pompeo … [+235 chars]"
2929,reuters,Reuters,Reliable,Reuters Editorial,Seventeen die in fire at Ecuador drug rehab clinic,"At least 17 people died and 12 others were injured in a fire on Friday at a drug rehabilitation clinic in Guayaquil, Ecuador's largest city, authorities said.",https://www.reuters.com/article/us-ecuador-fire-idUSKCN1P60HE,2019-01-12T15:06:47Z,"QUITO (Reuters) - At least 17 people died and 12 others were injured in a fire on Friday at a drug rehabilitation clinic in Guayaquil, Ecuador’s largest city, authorities said. 
The fire started when patients set mattresses ablaze to try to escape from the c… [+565 chars]"
2930,reuters,Reuters,Reliable,Reuters Editorial,Nigeria's top judge to face trial on asset-declaration charges,"Nigeria's chief justice will face trial on Monday for allegedly breaching asset-declaration rules, the Code of Conduct Tribunal (CCT) said on Saturday, a month before a presidential election in Africa's most populous country.",https://www.reuters.com/article/us-nigeria-politics-idUSKCN1P60NT,2019-01-12T19:01:44Z,"ABUJA (Reuters) - Nigeria’s chief justice will face trial on Monday for allegedly breaching asset-declaration rules, the Code of Conduct Tribunal (CCT) said on Saturday, a month before a presidential election in Africa’s most populous country. 
Chief Justice… [+1234 chars]"
2931,reuters,Reuters,Reliable,Reuters Editorial,"Zimbabwean protesters burn tires, block roads over fuel price hike","Protesters barricaded roads and burned tires in a suburb of Zimbabwe's capital Harare on Monday, two days after President Emmerson Mnangagwa announced a massive fuel price hike in an effort to stem a deepening economic crisis.",https://www.reuters.com/article/us-zimbabwe-economy-strike-idUSKCN1P80RH,2019-01-14T10:14:08Z,"HARARE (Reuters) - Protesters barricaded roads and burned tires in a suburb of Zimbabwe’s capital Harare on Monday, two days after President Emmerson Mnangagwa announced a massive fuel price hike in an effort to stem a deepening economic crisis. 
Cash shorta… [+1315 chars]"
2932,reuters,Reuters,Reliable,Fathin Ungku,Singapore may tighten adoption law after gay father adopted son,"Singapore is looking to strengthen its adoption laws after a gay man won an appeal to legally adopt his biological son in a landmark court ruling last year, its social affairs minister said on Monday.",https://www.reuters.com/article/us-singapore-lgbt-idUSKCN1P80R5,2019-01-14T09:29:41Z,"SINGAPORE (Reuters) - Singapore is looking to strengthen its adoption laws after a gay man won an appeal to legally adopt his biological son in a landmark court ruling last year, its social affairs minister said on Monday. 
The man, after learning he was unl… [+1907 chars]"
2933,reuters,Reuters,Reliable,Reuters Editorial,Turkey says nothing to be gained from economic threats,"Turkey's foreign minister pushed back against comments from U.S. President Donald Trump on Monday, saying nothing could be achieved by threatening Ankara economically and strategic partners should not communicate over social media.",https://www.reuters.com/article/us-mideast-crisis-syria-turkey-usa-minis-idUSKCN1P80T5,2019-01-14T09:50:51Z,"ANKARA (Reuters) - Turkey’s foreign minister pushed back against comments from U.S. President Donald Trump on Monday, saying nothing could be achieved by threatening Ankara economically and strategic partners should not communicate over social media. 
Speaki… [+312 chars]"
2934,reuters,Reuters,Reliable,Reuters Editorial,UK's May says fears about Northern Ireland Brexit backstop 'unwarranted',"The fears of some British and European Union politicians about 'backstop' arrangements for Northern Ireland's border with Ireland are unwarranted, Prime Minister Theresa May said in a letter to EU leaders on Tuesday.",https://www.reuters.com/article/uk-britain-eu-may-idUSKCN1P811W,2019-01-14T11:38:28Z,"LONDON (Reuters) - The fears of some British and European Union politicians about ‘backstop’ arrangements for Northern Ireland’s border with Ireland are unwarranted, Prime Minister Theresa May said in a letter to EU leaders on Tuesday. 
May said concern that… [+349 chars]"
2935,reuters,Reuters,Reliable,Reuters Editorial,Saudi foreign ministry denies reopening Damascus embassy: state TV,"Saudi Arabia on Monday denied media reports that it was reopening its embassy in Damascus amid attempts by some Arab states, including ones that once backed rebels against President Bashar al-Assad, to reconcile with him.",https://www.reuters.com/article/us-mideast-crisis-syria-saudi-idUSKCN1P81RP,2019-01-14T15:24:55Z,"RIYADH (Reuters) - Saudi Arabia on Monday denied media reports that it was reopening its embassy in Damascus amid attempts by some Arab states, including ones that once backed rebels against President Bashar al-Assad, to reconcile with him. 
A source at the … [+191 chars]"
2936,reuters,Reuters,Reliable,Reuters Editorial,Canada's PM: Chinese death sentence on Canadian man is arbitrary,Canadian Prime Minister Justin Trudeau on Monday accused China of arbitrarily using the death penalty after a Chinese court sentenced a Canadian man to be executed for drug smuggling.,https://www.reuters.com/article/us-china-canada-trudeau-idUSKCN1P81RB,2019-01-14T15:19:34Z,"OTTAWA (Reuters) - Canadian Prime Minister Justin Trudeau on Monday accused China of arbitrarily using the death penalty after a Chinese court sentenced a Canadian man to be executed for drug smuggling. 
“It is of extreme concern to us as a government, as it… [+225 chars]"
2937,reuters,Reuters,Reliable,Reuters Editorial,Greek teachers clash with police for second time in a week,"Primary school teachers clashed with riot police in Athens on Monday for the second time in under a week, during a protest against government plans to change public sector hirings.",https://www.reuters.com/article/us-greece-teachers-strike-clashes-idUSKCN1P81SC,2019-01-14T15:31:54Z,"ATHENS (Reuters) - Primary school teachers clashed with riot police in Athens on Monday for the second time in under a week, during a protest against government plans to change public sector hirings. 
The violence broke out when protesting teachers, who are … [+711 chars]"
2938,reuters,Reuters,Reliable,Sofia Christensen,Senegal blocks popular opposition candidates from presidential race,"Senegal's two best known opposition figures have been barred from running in presidential elections next month, the Constitutional Council said on Monday, increasing President Macky Sall's chances of securing a second term in office.",https://www.reuters.com/article/us-senegal-politics-idUSKCN1P81S5,2019-01-14T15:29:22Z,"DAKAR (Reuters) - Senegal’s two best known opposition figures have been barred from running in presidential elections next month, the Constitutional Council said on Monday, increasing President Macky Sall’s chances of securing a second term in office. 
Khali… [+1905 chars]"
2939,reuters,Reuters,Reliable,Reuters Editorial,Factbox: Britain's big Brexit vote - What happens in parliament?,"Prime Minister Theresa May must win a vote in parliament to get her Brexit deal approved, or risk seeing Britain's exit from the European Union descend into chaos.",https://www.reuters.com/article/us-britain-eu-vote-factbox-idUSKCN1P81RD,2019-01-14T15:23:00Z,"LONDON (Reuters) - Prime Minister Theresa May must win a vote in parliament to get her Brexit deal approved, or risk seeing Britain’s exit from the European Union descend into chaos. 
May postponed a parliamentary vote on her deal last month, admitting she w… [+4588 chars]"
2940,reuters,Reuters,Reliable,By,Public mistrust after Congo election raises Ebola epidemic anxiety,Global health teams battling the world's second largest Ebola epidemic in Democratic Republic of Congo fear an election dispute may deepen public mistrust and allow the epidemic to run out of control.,https://www.reuters.com/article/us-health-congo-ebola-idUSKCN1P81UP,2019-01-14T16:00:57Z,"LONDON, Jan 14 (Reuters) - Global health teams battling the world’s second largest Ebola epidemic in Democratic Republic of Congo fear an election dispute may deepen public mistrust and allow the epidemic to run out of control. 
Fostering confidence in healt… [+2867 chars]"
2941,reuters,Reuters,Reliable,Sergio Goncalves,"Portugal's tourism boom halted by Brexit, airport problems","Portugal's long-running tourism boom is set to move decisively into reverse in 2019 due to capacity constraints at Lisbon airport and a drop in British visitors because of a Brexit-hit pound, Portugal's biggest hotel group told Reuters.",https://www.reuters.com/article/us-portugal-tourism-hotels-idUSKCN1P81U9,2019-01-14T15:56:52Z,"LISBON (Reuters) - Portugal’s long-running tourism boom is set to move decisively into reverse in 2019 due to capacity constraints at Lisbon airport and a drop in British visitors because of a Brexit-hit pound, Portugal’s biggest hotel group told Reuters. 
J… [+2459 chars]"
2942,reuters,Reuters,Reliable,Reuters Editorial,Britons still welcome in Austria after Brexit: foreign minister,Austria's foreign minister assured Britons living in her country that their rights would be protected even if the United Kingdom leaves the European Union without an agreement.,https://www.reuters.com/article/us-britain-eu-austria-idUSKCN1P81KS,2019-01-14T14:35:30Z,"BERLIN (Reuters) - Austria’s foreign minister assured Britons living in her country that their rights would be protected even if the United Kingdom leaves the European Union without an agreement. 
“An orderly #Brexit is essential,” Karin Kneissl said on Mond… [+299 chars]"
